text_contrast,paper_color_variance,tears_and_holes,texture_degradation,stains,condition_score,success,ID,split
55.236134493739165,15.726617064245332,60.0,8.585649779014648,17.314053957179343,40.06794085927718,True,A8BmAGbwnFmHd1JX,test
48.15915244148543,23.421789977488768,60.0,11.575364328630382,23.674720428735373,40.06506982575423,True,nWx0gk0IqY3Jny2M,train
51.40751211504441,25.273316603540234,45.76521431537503,10.598376477629808,44.779503695086056,40.026384157088934,True,JkquVmebUGfiqzt5,train
44.749328362697476,21.890560625724984,60.0,10.800624772333403,38.641492332256526,39.98458876254811,True,0w5KNUgXh5FmKcYz,train
49.221730045795745,21.610474418012096,60.0,13.137878535339087,20.81838410491959,39.9453266636568,True,3vaz098miVDY18d7,train
53.38750187744071,15.003567145687274,60.0,9.81916479225259,20.211920760417783,39.68944764150874,True,AAUCVW2HAez5oYoW,train
49.316687948442265,22.759656946118106,60.0,13.10322410279902,15.152666038009272,39.638361185259235,True,7dH3VbsZhTRF94uB,test
42.540301182717414,24.66641623671485,60.0,13.041643806176104,33.506531767686745,39.47720621868035,True,fcyUXAVcVQYdl3y5,train
44.79950199450209,21.759576754540888,60.0,11.653256132309364,32.75341108528425,39.47240777074327,True,iXSdabgmiCH8MkIQ,test
50.41995962316768,16.736025713130648,60.0,12.239049050560673,21.906399157604906,39.408735831551375,True,IV1mn6z8vNWCtF4c,train
52.339831223962555,14.003755155391998,60.0,8.692017828845206,23.967443659662926,39.38563810831611,True,KJEYpxTGFlD9kNM4,train
52.462369600552506,12.851904611449832,60.0,8.46966865001794,24.39237499039962,39.2184146465251,True,84fnxRVetPHuvVYb,train
50.39271359968194,17.60456857123006,60.0,12.375353270206437,17.980435192512203,39.19394232040656,True,lGFgeDZh9ZBx3n9O,train
46.821737266688416,25.750998762569637,60.0,13.657074172113878,12.719048830900345,39.1754200961563,True,2YTTFF2An3JY8oX8,train
45.88009568413228,22.91913205319141,60.0,13.855509739798094,19.481142743418022,38.97552514840619,True,n38Ncug2Vch791eW,train
49.1,16.05121415228539,60.0,11.943684805350225,22.645635951674777,38.854174906159585,True,h2R9mjajbzfSnNZO,train
44.398616619701,24.43336620235847,60.0,13.756252485297502,19.909291296538974,38.79274343555069,True,kqDffZCJGERWXwaU,train
44.87350999720806,22.899879118585805,60.0,13.697003367151826,20.226085145098466,38.67801317396501,True,R2eJMJB0xOPL2XRH,test
50.7619507663369,22.20138275104283,50.20574978135581,10.914709777322727,27.81470098074151,38.631337839571856,True,uG4NCGRkTtiVx2Ax,train
49.54381230239385,14.814637842806249,60.0,9.530771707353054,22.99491249699796,38.555830294834195,True,rWL8NcKADIeMtx0Y,train
48.551318640891424,16.150325185598355,59.47663982346063,8.877325747893844,25.432379385352675,38.523157030621476,True,YcEaOlP7sFsG0u5P,train
45.6917349727249,20.590299245230483,58.56623376623377,14.533844472318233,21.40982573560625,38.34609255185071,True,vVaj1wCJFcRV0ZMc,train
46.08205850610637,17.826596334611757,60.0,13.199357202198815,22.642896834856124,38.278265147765076,True,iDXxVd22E1AZ3NEW,train
54.560600894672035,42.790819784556874,20.06507412377536,11.501982619487519,44.23935169567076,38.24477623250625,True,SEZ3udqaYKnEbf6V,train
46.559056574009624,19.151509483571118,58.777330547101805,13.404807778474774,20.661138989324986,38.22689901117302,True,YkA0wZ0PXB9vlKo6,train
55.4107969264346,16.44219035687128,49.31274479826439,7.895577011185982,23.976912909081072,38.19765218721916,True,QYlFnDLwDjoHUOgB,train
50.01800360144072,26.042316015105264,42.54247227017071,11.223025434356925,35.46722836473163,38.019407910976845,True,zHBNAMcc7fMk4nmf,train
47.29339668347787,14.311824000555893,61.140389644020345,11.215428487884937,21.361029018530335,37.957796800975046,True,rArRxucDRj5HpgWa,train
40.873481545549225,21.271101397682266,60.0,11.812972787989676,31.784956188595366,37.919731718137186,True,oEgEpa34BSmKc19H,train
40.16930604123271,23.098628917141987,61.75376240494608,15.275020945762796,20.86013262725295,37.73093885639794,True,IWzYVDhhIHeAeHkV,test
44.46802992164268,18.061147554251136,58.617067380162794,11.841533588244115,27.036690167309896,37.71812920402127,True,2eSl3HNp5q6GkIa6,test
43.89378707045493,17.950287639035572,60.0,12.996942684493995,22.17456858472001,37.470034129387734,True,1s8Yupy1sNKzgTdF,train
40.29131695973663,25.155131830488237,60.0,14.198381902730846,18.995031813855018,37.452328673664056,True,SKkYSrPZ4uSb7ue3,train
42.04978753583703,20.368322856485605,59.788266285244084,12.517393345569904,23.962011465294427,37.38609726123753,True,3kBqy9NFNwc2UIdY,test
51.42661362712327,19.708544860880092,48.954233751767866,10.556086837725726,20.56581909239192,37.29177277262289,True,KNLjDvknC5gb4aUj,train
45.07635830590881,16.221013880654915,60.0,9.986792049458064,22.63531929127238,37.283139317272116,True,f95LPcmWwMt3VaKs,test
49.62456611777691,18.72348568655441,50.32494167030672,11.358305824073174,22.168977434262327,37.04725902194302,True,eHrCUjyzGdz8nV4M,train
68.37095875623164,38.853384811609054,4.732286444045029,5.378414013352862,35.12925926506252,36.934351465855684,True,OWzUr6NEjY3YVZGn,test
50.56352849291474,18.9394838223049,48.01384397185614,8.24647796776558,21.00577096911328,36.413817623633065,True,FMYpONJZafXR4kk7,train
55.51550937393266,49.372883982761685,7.051556189118555,10.259104894439906,40.45476681634153,36.13928129578655,True,7eGjxzMzeLif8jPT,train
51.88664944803665,12.222604663207091,50.54391540619544,9.303738096438519,19.503428462543553,36.12154374690132,True,8kn3TLDy8Pzkhxre,train
51.37603869431388,35.16316635499573,29.455305973898156,12.556620252985827,24.438293107319296,36.07756464351406,True,fBZpq2PTo2Rco8gd,train
67.70029024898211,36.75535974299285,0.0,5.761110391475509,42.13456150635011,35.83574072552487,True,GFJbP9EWpEzQORZE,train
44.29866865653329,21.45741901241847,50.806197156763645,13.378048300330587,17.626029276598942,35.59797487915421,True,a5GFgyOnH4JhLnTR,test
51.72298531552806,31.640406197784362,26.599239084946593,11.743137397672072,32.83624475116824,35.53887408611237,True,HR2juRvjapl87R3U,train
26.84249655953142,29.714097693575077,60.0,12.353899717020127,39.49127210712312,35.52221051696534,True,wfnyGrcus1gTyQvk,train
50.87199868590684,33.337882308741996,32.649772257391135,11.110063638802174,16.78917737030072,35.425143167073855,True,rHWImyiAL68AfASm,train
48.673063990805524,37.70438497067472,27.291165275268337,13.10128363262875,25.439249427632475,35.25329401576008,True,f5dCzCDVCZXI2A9C,test
37.587022372986084,17.665771878434114,60.0,10.038400240871665,24.143250329618752,35.106777263280996,True,t69EeRfGfn65iQaD,train
56.71619141203425,11.895229511042771,40.0,7.653220544369873,20.646584187762613,35.059693369633784,True,7O9LgsGDVShMlSRM,test
61.351820257256115,42.79628696304921,0.0,7.083775239198009,42.79639250937012,35.02041125750629,True,j7BtndlN2EcIeoYF,test
51.85732970712175,26.168767817076525,30.765672244283838,10.817434425871777,27.677634675550284,34.92474393212108,True,Yq1dCVQMbtOtIRf8,train
38.54058980116778,14.860121045541531,60.0,13.549723356597417,20.799626325617368,34.8961656077385,True,NuNdjR6DVMKarzmz,test
58.10853757303731,29.274141055145765,15.52616315951643,8.895683716457071,39.1693511544367,34.8808606385607,True,1XD7EifgiCgSzHga,test
71.7712469279991,14.926041315406497,7.397277951574263,2.6257728953465183,46.57968555073983,34.875010020383186,True,GP88oBquqOJCxWNC,train
8.34260600317037,14.4989112580441,100.0,17.692720800343707,22.61457984746544,34.85042441749936,True,nPFz46PDjqipVJIq,train
46.05998569677365,21.20515590518029,40.66942620610905,11.689710809446057,31.48405137532054,34.84675894491076,True,8lGd2LO84KMYDbiq,train
45.565953028302445,28.7767784907113,30.271429767851497,9.378594883461389,46.074686330401896,34.81662482139732,True,cLZBesMYcK62fadM,train
50.74771192356264,14.35127230408516,41.217735112357246,9.112740520947753,26.528560357474937,34.50051749999554,True,p6OtVV5wymSp2nXI,train
49.56510151876644,17.993689574631784,38.4650557104083,9.963130640971249,28.6885987054841,34.42796030874222,True,zYRwiTpMeJUJAQDz,train
59.177939757741456,10.043160757449426,34.83576458206406,7.453186195682519,21.965848392048056,34.37175567098846,True,FSKowlCvAxiSTbIp,test
54.42895120902098,17.763975986936575,33.318456037591076,9.395669418921827,23.185133869881902,34.1906224588228,True,r02oKdpvZBVb3iHw,train
51.5,17.93458771338764,33.660683063294094,10.64228801120243,30.985181478948313,34.18983525751613,True,TLcJtwqHYjyiCE5n,train
60.57900350077006,12.890699657802282,29.100532702950016,7.594577545670909,23.091958090005384,34.12457789613511,True,98xFqctb8XxkVQSF,train
50.218530618122855,13.294736257601487,40.32258064516129,9.649714262999188,27.03308619354218,33.98435817480775,True,5oF43qJZVZUwU6Vj,test
57.52941153384431,22.41933665911628,22.681451612903228,10.287272153942531,26.276943170923868,33.94594580438121,True,DdPdFWMBX77PVnnS,train
61.39732153532995,36.04987905135444,0.0,8.040680155408474,43.92296006166144,33.89540236934336,True,TL99t1Mw8fyRUvNL,train
51.62898433285197,21.26906605449344,29.254297414603442,11.380054300397557,29.75734908562769,33.75127241965026,True,VSHrAVFZysd5XIW9,test
57.838124374569034,32.86184956385501,5.429940112324319,10.425940227375367,45.053218898539534,33.72111438454273,True,zQ2uFZs132mLAFEc,train
60.52413887950005,37.7248664339007,0.0,7.122888018395485,42.385664941864036,33.67927719063111,True,qM5q4bWpR7YWPR6N,train
48.23222263138861,16.521511992169433,40.0,12.722722737540819,21.870914047068453,33.64494399788083,True,5HguAFu2sh0nYvrO,train
62.432378041987775,32.63770797305636,2.176085901133735,6.249548068386237,40.06905928761134,33.554756120190184,True,msOTKPhl1nkhyQRa,train
50.88622664065111,26.048343723566262,24.196022648035033,11.468879421131714,33.15821118246321,33.53156279130939,True,4sk17nCkqBBC3yV2,train
54.614606600900856,31.246861140429846,22.702155664828886,10.904324221789192,13.415503708774942,33.4720062476649,True,TBl3UE2gqnWxNmqh,train
56.82978910197115,11.52722295566646,33.601978203132155,8.651464947001125,19.58588803668086,33.420100625974435,True,Nkho8hB08VJliyPd,train
50.66389732960282,14.938645457643089,36.134439146482094,9.71354320834023,26.033718568118015,33.328429121155956,True,BdQlRbOM6mfoE6JI,train
57.8018145603848,38.50210785208922,0.0,9.250901602637395,43.880606631628595,33.24420748997912,True,SvAC1gLOvd0Z1YUp,train
48.49129113811049,30.106961519982075,24.02027344383812,12.469869429581383,29.94376376624409,33.23977588287716,True,4kGBhajHwOvW1gqp,train
24.74195974794229,25.855871188805185,60.0,12.136672810820635,31.898719207561896,33.23439935137909,True,LnTGAfzOVfS7HQEZ,train
52.98071871152482,47.29630274860195,0.0,12.26658247598392,39.42219244444999,33.17138959079747,True,p3B2yAbKFQKFGZu7,train
43.10910484487669,16.732009897650514,45.60540693606956,11.07678198045958,22.142296123843654,33.15784821968466,True,4fOk1KG0Pp8ZuHqs,train
54.50277787304418,11.755820365618142,34.22404108489809,8.66096240443414,22.909033252352238,33.14014616559225,True,80WGNlTG5Mh5tRn0,train
46.3768573619516,18.20311922695451,35.98719316969051,9.690515473710077,32.217129982129876,33.06008676008059,True,9XuqchsLQ2RpJR82,train
27.775268601223047,18.793106608533577,61.31655372700871,13.772936858944199,28.436243302864757,33.030021780067855,True,iAVVihsqum6EgvPc,train
58.48308611068016,35.864080831862765,0.0,7.502751535413106,44.61276636124834,32.85344809477675,True,RNbd8CGjttzBzyMt,train
47.848913056006865,13.842769592005357,40.0,9.596209177033373,23.042661273639887,32.7795605330708,True,KEQ0MPI21nyCBbEt,test
58.875216263623116,37.58384391797115,2.6506329873750047,9.540760757880893,30.16628309209082,32.75645710770324,True,GbgzzrI0akpBiId3,train
48.07468700157665,18.350167131934796,33.89388311859059,13.323448560649695,24.385764012125787,32.74056591386398,True,Gn503tm7wISRQxNL,train
52.24342155878232,15.074150546063283,31.454528290361452,9.884029766519522,25.55703467925059,32.70776617195384,True,9t5wgtLwgrL2SPwu,train
48.949755700973746,25.141416552075086,29.432725354859944,13.584410890860267,18.158717405213473,32.69319197407819,True,vTuWmSJZaxmVzvNO,test
45.7853680294163,15.490737025224519,40.67408906214413,11.76364102399795,22.232902963654123,32.69120287964185,True,XNt6oft5KThqk6ew,train
51.17278242917992,26.369301415687357,15.69730633368138,10.812459465743201,44.19272817982319,32.60917948132742,True,tRD66zb6Fu2fZkfd,train
7.112997796454149,14.244079481710914,100.0,21.948711957474153,0.0,32.53323632084855,True,AQLKHu7qnQTupqzi,test
54.933430393905695,12.142882615445265,30.70922090802777,9.36903792935048,21.082165572363387,32.377702738134374,True,M7Uu2McL5UKt3teW,test
50.556946549545,47.39291687131262,0.0,9.320362126328678,42.555620577068,32.36111293694294,True,SQGRLf6d6wY0rI5X,train
38.3647989891901,21.788745868954944,42.48865368051415,12.03197274508697,26.109153815609503,32.22170489620571,True,yjk5KweW1gOaGtHB,train
8.299979656715578,14.034113782714027,100.0,14.988494988494988,0.0,32.21066513524276,True,EZAmggQBwBAD3UdR,train
50.81844276171334,21.205113690459463,23.290362913536413,10.302278300759875,33.16702244480508,32.19699850763216,True,HcXwlH2nZMX4c23v,train
58.06209270693702,32.999454794485544,0.0,8.667998265914454,43.63018414569057,32.15144164748557,True,xrsbWjDCydhQ3iog,train
47.37600394758961,13.13969545983327,38.083668443758164,12.138531517310598,20.875686406449905,32.031879376938605,True,hxcWILug6sySoYP7,train
53.491446664572855,20.68231501276425,23.690766343851777,10.431249790472359,22.01863236211308,32.02614913637483,True,lHvpiPOdj7utAf2A,train
52.44248603869919,23.753375908329673,15.940996437710101,10.866764229505295,38.44042402363336,32.02151322995204,True,ZNIAY93G9oOih7ld,train
53.63425330058697,15.097287153753676,24.482736735211983,9.554812301776789,31.029304883227226,31.97054198825957,True,vxS3klyteViqy95x,train
65.63844808510535,19.934390974061866,0.0,4.91589722547353,44.666541029830555,31.918578850129656,True,x81dzDMUXLA7r3ve,test
42.768543960559555,19.872420221701354,36.55831112932978,13.786020539382598,24.450860805222174,31.906740347329034,True,qRbdLkX6UWngKw77,train
46.8614499595179,18.118753963456342,33.60761777295323,13.72484765408132,20.710846971535716,31.870732184322545,True,HFIc7CiaQib525o7,test
7.799450011349759,11.792884390480296,100.0,17.717462109697312,0.0,31.860130593038207,True,TtNZPHaQ0Jt7Qg84,train
53.58478540439516,46.489509242304216,0.0,12.02088166327314,25.86247590074482,31.840912496400943,True,RnBNbzS6guTYSwcQ,train
53.166938911908446,40.26201450836998,4.991019404755666,12.140691916550066,27.12245698302288,31.834901261988165,True,4V3AP3xwNN8WLe89,test
7.020469343666243,13.293921813000495,100.0,17.02072444831591,0.0,31.818021077714874,True,tzQPxC5HChpoevbL,train
51.5341513369404,32.57701391872637,15.104613020479329,9.305327948335046,24.91311426736414,31.750353228364165,True,O6lNrKRW2Bu4knYN,train
39.93835273078002,17.91213139831328,40.0,10.257445289200655,31.342890105740878,31.72088327492981,True,aeekTnoSbhADL0yv,train
52.13935374355887,27.888217181427805,16.69632778647635,10.019329545875529,26.711199351412613,31.673552082879063,True,lhValpJXC0k72H91,train
28.794103812931354,13.7201879337453,64.61437046802901,9.368722888022939,17.531276303722084,31.66556645745679,True,cNVpvVWGlEVRh64F,train
54.58007916880588,34.70611809874564,0.0,11.124593443778934,44.492350762956946,31.60594574950477,True,fGsiykQiyt1Ps6gH,test
55.017191194214476,34.172647112865704,0.0,9.588601348278672,45.22088592281141,31.57149506765721,True,gQBGXxj18x1peQZ1,test
47.63561464560107,14.61539731077342,34.01741140594643,11.21542226183509,22.759197407520844,31.49735940653726,True,B3UyggEWDRj1Mrka,test
40.929213062874695,18.350428158927464,38.35443850610686,11.947590019114532,27.006053123693953,31.479284144599198,True,78ZIDnWZB1mfqKmS,train
19.805341322094996,22.358868890468724,60.0,12.53330225720279,37.780203993817615,31.434993865929034,True,4Znn0LMPwczzSzPF,train
56.25409699077849,42.059736999939474,0.0,10.505309401943002,22.4953672341615,31.400949010370816,True,SJoB7R0aR9KOtnHA,train
49.37533561767276,44.21570180262498,0.0,11.40899597037912,41.090120892789706,31.374419513027345,True,tUQgU2X9ViRmQqG7,train
9.218470370994316,12.595581115441801,87.97472797472797,14.519409375688694,20.640585811635823,31.255262365350816,True,GprQFnIiU74KKEpY,train
48.199038471415996,37.69997016317771,7.539448043160535,12.316918187271103,37.10650970711901,31.236862297860284,True,tiUBVkbrdGwjbzYp,test
55.08308629164825,34.463239512245046,0.0,10.585326546478042,39.792805973917616,31.209541356565467,True,oiUl0McOXb6duLau,train
54.76866892582349,32.38331646678829,0.0,10.84669787968372,44.7233354149597,31.20270074686022,True,QrEjY256VfDhW7ks,train
51.85576515917799,37.794015961672635,0.0,11.208698338729299,43.12284881100106,31.141475713019858,True,oXTjLStwRDHB866F,train
55.585662507153565,35.022957718461754,0.0,9.013634473954328,37.59982671510436,31.120919540101966,True,z2EBoCk8bmPCosXq,train
58.73782962921276,27.035566072447985,0.0,7.820711038274918,43.395169742224944,31.086941662764048,True,KH5g92Q3DA5Bo6xi,train
60.487610920134784,17.31863808302109,14.236537574156438,7.415753940832733,21.407707229029153,31.07587194917669,True,yMewBNEHdENGjndE,test
53.01714635711384,32.24440283712878,11.644399417463433,11.094162179741986,20.25513683406344,31.050911548162002,True,9eddjquHX2THRWBr,train
8.343645797400525,12.786066257462354,95.61442236938925,16.657419407095414,0.0,31.046836813639505,True,MeR3pzh84KpLMcNf,train
9.639820423902957,12.24542370228452,95.42047531992688,13.387997708393012,0.0,31.01694048964396,True,PPgdzUvZ3gpmmICi,train
50.47045924332926,40.17453383796902,0.0,12.283734467013605,39.23982089333065,30.851923038793473,True,bNAsFtiMOmizHpUt,train
53.89397854328396,32.69477300598049,0.0,9.299905323613807,44.99021967723152,30.830859591430013,True,OjZ3YibcJTPhbYbg,train
53.96848771980248,31.89305431023673,0.0,11.575337776518204,44.04451946338976,30.82956728796901,True,Iq5zp4YLjPVsJV1Z,test
11.832377289786168,10.30755894347347,86.12237398174803,10.663165169315826,19.817797576040054,30.78153361009245,True,ddLEG62Hkd9Gf2le,train
52.52059322448112,29.22095123628089,7.348067706740085,11.125140306031918,35.50039115871945,30.725967948984728,True,2Ch12a3fsE3IlqZD,test
51.810990987439205,26.42143580771487,11.712757482644816,11.8530437154258,31.836040744859105,30.715231823836387,True,dG5rP4H7lSaCkEej,train
53.29568367662647,32.9574859165075,0.0,10.131401532557033,44.5476527471898,30.71289189809545,True,k2H9BCkGFEqFYIy6,test
55.313163391371184,26.492370905727395,2.457622779620799,9.561644944547883,44.789621553459085,30.707613712831293,True,XA7nBLSQ2Gv5YeyD,train
39.33241517723263,16.767655086063737,40.0,10.764954488319985,24.974928744467267,30.693864652522894,True,Vwtp8ezOoKeuGtAr,test
52.94432261869987,21.81601184195566,13.969317357456193,9.962427299881874,33.102670093830824,30.6925543636714,True,rXgR9x3gnNIW5xxZ,test
48.78782627921513,15.97023293593341,24.894847863639644,9.968733289762937,31.800201089129327,30.670391188711115,True,0G3BpDRPb1HxQwoZ,train
70.74933761433769,19.25134464328245,0.0,7.413718606535241,12.524519477562125,30.60636090208442,True,79tMUVyfIdy3GzkG,train
46.403703844840194,18.32647851811453,28.525295142500518,12.939682519700899,22.70125591549132,30.60200967846132,True,KkjuePEr3FulMrNC,train
47.523400501469666,35.02628192344426,14.189208024754453,9.370625258016084,24.72828530043986,30.595639622237442,True,xAcjpX3hdUBtXcCX,train
52.50523561660802,34.621804122843855,0.0,7.566238515635657,45.070372452087696,30.564854387153915,True,gBzw1QL3utv8t7Up,test
54.20386047675589,31.331720142781112,1.5347726156802854,10.048796483340007,39.32154766940653,30.558422764615507,True,UdE5CPd1tOOxv9nb,test
58.04942490298696,28.282188097238247,0.0,9.228147068422496,36.26338854992482,30.522889897327815,True,xiVS42zcHPIwmlMZ,train
54.049065957102925,31.316123105606678,0.0,8.792011874411084,44.482399301031464,30.50783882365161,True,pT2TyeF4cac9rG0w,train
57.123886154992086,26.150922176472193,0.0,9.502770335841012,43.30998092681415,30.504819715807184,True,uLvgq3LXWWcKSzCg,test
44.75873210198612,36.41446107474477,11.263998235210751,13.683279119229326,33.5398988939285,30.486765810762567,True,zWyNM0OW9CG4qkc7,train
57.33536141153084,27.762841764639827,0.0,8.211353656815207,40.28804450317101,30.46988466296238,True,RlSZEwc1lFOeMjyt,train
66.13761304928431,18.886350804370576,0.0,5.0167774733871715,28.89641023743962,30.316753499206307,True,xdYDV87WtLphzyaH,train
56.34653961156906,18.41045633150685,6.569744204636291,8.373425008831726,43.50845671027508,30.23400435342029,True,S7gyRUzJUr2AtYSI,test
54.70943038377342,33.90812352607695,0.0,11.078822652470135,31.577148877052757,30.195522492488376,True,W8wdFrxaW9VMnV3p,train
43.408285548937215,21.839196430202747,28.768242120368217,13.90937842976961,20.47245349541813,30.190982950779404,True,Xf53GrwovECETF4H,train
57.53361506630243,23.082923792843637,0.0,10.064270227315092,44.26607689321444,30.186384743827528,True,D7jUel63z88qRu8s,train
52.0858414972401,31.52993779805771,0.0,10.408464486888258,45.75644673585216,30.152523205919614,True,WzsPgzrwcHyj4UT7,train
52.785725163163114,31.834513698008493,0.0,10.935396315543986,42.14059999354688,30.149506177617877,True,p2adDuZhqx8PeZHo,test
55.188632276697646,40.066850221004366,0.0,11.891298501567345,15.85839562471157,30.10436075367294,True,fPQsGsRu9rt73mba,train
55.403977472478374,42.77846429429205,0.0,9.04650425451512,12.476527270871479,30.0993881267645,True,8AwC3HmCSePRxg9Y,train
56.46313453328099,26.8633091106919,0.0,5.359870914258646,43.93750473292067,30.064496473504654,True,MO5lseB8OgfMw3rc,train
7.957775431562552,11.328860782194216,93.99209486166008,14.093956063973188,0.0,29.958412879298074,True,9Wvgfygw2wMqZcUD,train
10.718974027086354,12.68416291376263,80.28150991682662,13.378000182520609,22.475747531016378,29.944225742793105,True,UpkDyr7OSJoRu1XX,train
59.44019122661091,29.364529538082184,0.0,6.717234008142715,25.9389425657088,29.942590494315407,True,pRIf9rapdPFuu82M,train
54.54947466348552,35.880766012516666,0.0,10.57192814850557,25.958497184551995,29.921511868029018,True,SE5lrkQlE2R5Ps4U,test
56.69562688151652,23.822952834353778,0.0,6.817473946163851,45.93952857954143,29.88376022797206,True,OgnbsKNw2dtp7GKR,train
51.57921004864145,35.584581918619776,0.0,11.07397839547879,36.003441140763776,29.87738185437272,True,qWTcMzVv7Wi7RA0e,train
53.39561321206621,28.13308491133639,0.0,10.06814808825409,45.473381659292805,29.869234581245145,True,VqlG0AQAMdzlufuF,train
62.67160690662154,20.493514210308188,0.0,6.857916751328208,30.617429265300036,29.781299861042,True,N4IuDZuixyOnFq86,train
46.61687277626526,19.549194916526865,25.823639637328252,13.502642572152403,17.41390314844246,29.773308936389764,True,rLCsCJDdBCPOQyss,test
49.4,34.394592405797226,0.0,12.232243150153598,43.75020215921297,29.767163012096102,True,dxzGDJdDYeiS2Xzv,test
49.59135544854922,32.949330033800905,0.0,12.467727949727623,45.35882539653404,29.729495748378575,True,xOyPD5ploJUPZmyG,train
51.46329135086117,29.987659465973447,0.0,11.468857634902411,45.37750423376675,29.694320052863016,True,89P7zcSPms2WZGNF,train
54.38294693112263,25.58842573720784,0.0,9.34956211035347,45.898616394855516,29.676534423855387,True,bGXbA2Pne8UpLvNP,train
45.41870312305254,23.857620173067733,22.11607184702629,14.448244825762274,20.195295292829105,29.661442101297645,True,ybHdxwIi0RiAjWm7,train
51.07995901641256,41.927957967590885,0.0,12.758536002548853,21.0450094964633,29.64393179916378,True,963XlsHLeavPxEKK,train
