dark_patches,contrast,noise,ink_fade,blur,skew,difficulty_score,success,ID,split
35.953730726984325,100.0,19.51358997203257,71.01786274077135,80.76938106151064,9.999923706054688,30.657508964083505,True,gbIcQ6ecZn0bkl4g,train
37.07124927850212,100.0,100.0,29.350155155380207,0.0,10.0,30.637843350701573,True,xqfxQ5PkdzOtUSWo,train
38.02585283113109,100.0,100.0,30.1128606297369,0.0,0.0,30.529035333730153,True,oWOcKIebP06E7KPy,train
40.73566796039186,100.0,100.0,24.196108300017556,0.0,10.0,30.523138650101473,True,PUdqLhSHFl5Cs2kc,train
37.26401857330582,100.0,100.0,28.347975226564543,0.0,9.999923706054688,30.4855958739421,True,DwtPoCmS3r1E9yrk,train
42.85268384707536,100.0,100.0,22.543126519069304,0.0,4.999961853027344,30.471794358234067,True,cntBfvyPlBjstyR0,train
34.98274324707104,100.0,100.0,33.04861312139026,0.0,0.0,30.355408436045813,True,xndf85l6oVLJXq0F,train
40.179236003442156,100.0,100.0,26.409635422691068,0.0,0.0,30.326736085398753,True,2zLG0JZJsSYnNmWX,train
44.09932476785226,100.0,93.25990878979434,23.98279857729331,0.0,10.0,30.31037722589088,True,EZAP4ZkhiSUd82kg,train
47.160125839673576,100.0,24.31589877784091,52.92981153456634,75.2489560162775,9.999923706054688,30.285822569624408,True,yFxcfTtBHpPhrzxa,train
44.83085188140811,100.0,96.27735484384766,20.563451322728795,0.0,10.0,30.262006461474936,True,7ZzS1VuuCroe8miX,train
37.66689141409034,100.0,87.97062304952442,36.886634609729796,0.0,5.0,30.23964323289721,True,pDlThTpkOMWceyia,train
39.27882365035358,100.0,99.78956681439462,27.160072964695374,0.0,0.0,30.220155527686664,True,fH6m4Bk1BqStG9IQ,train
46.661166160707765,100.0,82.69248088568855,28.111449968720393,0.0,9.999923706054688,30.19144985207704,True,buiofUS8irrEm9fw,train
36.912557405881174,100.0,100.0,29.69051513556994,0.0,0.0,30.166242378584283,True,PbN7AgFVWN7IgOCG,train
35.48978605362463,100.0,100.0,31.410319803877783,0.0,0.0,30.154510474181713,True,9yQmtSy5gOSwFf4O,train
45.939050151931795,100.0,82.09171069522267,31.663978383799602,0.0,0.0,30.131314819026272,True,XBS5QXXuqkXerXdy,train
35.74560823320122,100.0,90.70433140457376,36.49217015338556,0.0,5.0,30.09048579966348,True,pLl5zyMnE21azoi0,train
41.71955411993868,100.0,73.83125183258697,39.8899263811915,0.0,9.999923706054688,29.98255776641375,True,pU1TO7gDyVvpMEcu,train
47.406107286458614,100.0,84.76300235581853,27.07873557605089,0.0,0.0,29.981724290197608,True,j6eS8tpWzt0nIOg8,train
39.49708730336713,100.0,94.02355532439807,27.431022454911925,0.0,10.0,29.964009615483878,True,ckVIKetfzSh1iUJr,train
34.93727390592826,100.0,97.43007961497042,30.57122251715292,0.0,9.999923706054688,29.963071107460948,True,7jBbNmf3dyAHtSOo,train
38.90084296011246,100.0,98.73531255006299,27.11549224945216,0.0,0.0,29.958606072427997,True,s5t2kTT7SOlYxGoh,train
39.51307281117148,100.0,100.0,22.87030026826295,0.0,10.0,29.952328256445462,True,Fv1ocC4AJ3g55alZ,train
38.63439987373663,100.0,98.92454155967417,27.129692205624664,0.0,0.0,29.923219643510215,True,JJH5OKhEHRQPFYNe,train
47.67437876763052,100.0,90.39062848942719,20.933262310242895,0.0,5.0,29.913841427370286,True,qhNgBuPc3mSsrbYK,train
45.94858763712108,100.0,95.0259676877993,20.636488709212713,0.0,0.0,29.868339804292706,True,RVRqLy0O8xgRoEbN,train
43.70546295280726,100.0,97.5857346314445,20.24311319695599,0.0,5.0,29.862848572309687,True,HggUoIymmHQpKO8l,train
36.426395851245275,100.0,100.0,28.780636652973627,0.0,0.0,29.862726293406045,True,nEUA5avlpc6quJGg,train
33.259043911442795,100.0,23.262595874888113,63.80231029643992,85.68987701796866,19.999923706054688,29.849102454583065,True,JmWAisJCtGvzln0C,train
40.85976458085381,100.0,84.21162311930658,32.414802541930555,0.0,9.999923706054688,29.829641306798283,True,JjQrbFo1Sop4oCPZ,train
35.68142702747088,100.0,86.37019074486174,39.6493957157475,0.0,0.0,29.80576451174648,True,jXIRLu3aNdTWwLhX,train
38.941420770012265,100.0,100.0,25.266377981498422,0.0,0.0,29.78863078880275,True,6SVyPySNfbd5W412,train
42.11244823874089,100.0,90.5961850436065,27.0797864271607,0.0,4.999961853027344,29.783495194309705,True,x9Sv9SXsQUxM4lcu,train
37.64080510884285,100.0,100.0,26.824076675972222,0.0,0.0,29.775016612405153,True,fk4LdCXvWMzu63NM,train
37.09258279319843,100.0,76.45157444353342,39.75196939270147,0.0,19.999923706054688,29.691271928672645,True,A5DaidVD9OeXwmDJ,train
37.150696759531236,100.0,92.26702407987779,30.261586888586777,0.0,10.0,29.680045179581832,True,5O1IEicLNIBPu1Qy,train
49.71858562717069,100.0,91.76601312750819,16.013966241363732,0.0,4.999961853027344,29.647339716843014,True,5JaYHCXmvtpE3Q6J,train
41.760001545236236,100.0,85.51727520091353,29.343630898259065,0.0,10.0,29.6363178460979,True,kG2FiZcneMx1thM5,train
46.56061473346644,100.0,90.98870069603969,16.536251280119544,0.0,19.999923706054688,29.595705229099206,True,Ah7PQ8QJULt7Tn5E,train
38.82619015859417,100.0,97.9372261484061,24.589583949428516,0.0,5.0,29.56504825179516,True,dPqW0hdkDzEtEV8W,train
40.000370625786786,100.0,95.97694385645019,25.827828139050055,0.0,0.0,29.562199862724235,True,UYYE0ehKB9Urjfui,train
42.75045844126642,100.0,30.621587228734963,53.558477637820324,61.03934877296565,10.0,29.544515660839195,True,G0JY1qL5SUuMe2ly,train
30.21843198544125,100.0,94.56403598277763,36.27443949009293,0.0,9.999923706054688,29.49409747709828,True,jupdOYr3i2G9L4Fn,train
48.83939979654921,100.0,20.23165198646919,48.93621206746285,83.02613356896205,5.0,29.433146839048355,True,9Gf8JfyQEf5FCQgh,train
38.71682758096164,100.0,100.0,23.591645926228267,0.0,0.0,29.397536080486066,True,CwfudMPmLHoY7Xrm,train
46.222942941227586,100.0,88.91625131328074,22.477153144544445,0.0,0.0,29.388604061207896,True,PzKYZmjAuDp3ViW7,train
36.25450940406176,100.0,100.0,26.564133437309792,0.0,0.0,29.376454038477398,True,AEDnvMju3TuU3wzi,train
40.9192168580153,100.0,71.58465057236421,39.43131113808604,0.0,9.999923706054688,29.3537602132784,True,GmFC4yErKMBfWBZx,train
43.4836428301308,100.0,87.70596221228696,25.231443210230182,0.0,4.999961853027344,29.32309177407315,True,wd0BGJlBKgFO2FBW,train
36.30756210129399,100.0,88.53710497900589,32.178544736172455,0.0,10.0,29.293165219408873,True,yuOHmE0mTFMTlEsU,train
37.27764146452585,100.0,93.38063771697091,29.772491470597927,0.0,0.0,29.281004317796683,True,d1J5GmKIjku2HChR,train
34.104125682664744,100.0,16.383346188124573,63.20168703163233,92.82060608154566,19.999923706054688,29.264897244591356,True,DdPdFWMBX77PVnnS,train
37.92107840714649,100.0,100.0,23.84543423579892,0.0,0.0,29.249356448946408,True,78OwFiWiJODdTmkj,train
49.34220354141258,100.0,80.63978428188418,22.817814207650258,0.0,4.999961853027344,29.24507946181719,True,xkxwnQrS7RPeMOkI,train
37.80089758454693,100.0,90.6473135825376,29.590747641649358,0.0,5.0,29.215470961847245,True,sV3vZhD9ejW9o3RU,train
35.16141429322574,100.0,96.3636231445024,28.52021350453964,0.0,5.0,29.198939745889724,True,xZFuryblCoqPew5f,train
40.262312875479054,100.0,78.97695746700049,36.368811715584144,0.0,0.0,29.185884182036666,True,WWPel8XOFDWKWLCR,train
39.48076501259899,100.0,83.45624683654486,33.98274376922444,0.0,0.0,29.185177032476364,True,QY0TKRiTyHVpguHL,train
49.229129313315376,100.0,84.15542580281385,18.71397761177559,0.0,9.999923706054688,29.17338790640877,True,R2pIu3TFBVlWy31t,train
46.21003821424998,100.0,97.98499386524986,14.555976240423576,0.0,0.0,29.16145388143469,True,0osXjXBzKJ98dANS,train
40.30052462451284,100.0,98.57692142113295,20.211676561361912,0.0,4.999961853027344,29.1540027742219,True,EmgbnkOsfE2htYzE,train
34.47553848436791,100.0,100.0,25.160879077288612,0.0,9.999923706054688,29.151056621852437,True,oZSmA6hZ1peEN3Hv,train
26.088797605918927,100.0,100.0,38.08893477460235,0.0,0.0,29.1399863564002,True,nP0aFeBFwmYRSkhy,train
39.51607565739728,100.0,94.6312672429789,25.329672010195765,0.0,0.0,29.139643402835308,True,tQAuzSsJimAQ8yRV,train
38.526699041636256,100.0,83.36801417571496,32.37757223305228,0.0,9.999923706054688,29.112387518679498,True,h4sjsrlBXaEYWHeL,train
36.003874108499645,100.0,100.0,22.863052401300138,0.0,10.0,29.07357900738494,True,ESinjOrHCAp8lNSc,train
37.71308405763128,100.0,94.54660566452657,27.219637554832573,0.0,0.0,29.054189375053316,True,BTbk77u5yXroUqQE,train
39.32588968110792,100.0,92.97363369315197,26.321502999850637,0.0,0.0,29.0418180742199,True,a8xYoGsr4Qqt15Y6,train
44.78030039848537,100.0,92.76866355579584,18.274515321196873,0.0,5.0,29.015277697230093,True,vorNAwYueXwXPBt4,train
30.69419922375478,100.0,100.0,29.193537329616518,0.0,10.0,29.012257271861998,True,AtYZFxDSYcvf1W8j,train
37.55098194934606,100.0,92.34216587000684,28.84704175051793,0.0,0.0,29.008478717941127,True,0wm1HqLu4ThzUoZj,train
32.538728236442,100.0,16.874395358630785,63.63574360332056,92.22267394766388,19.999923706054688,29.00411996625516,True,b5vRxXTxTw87Uy0j,train
38.525632923222055,100.0,85.71453743483247,30.044671318195142,0.0,10.0,28.99752310966941,True,aVTe6fJsU1J6Lww9,train
50.14794829132994,100.0,84.16505257664248,19.15327237215017,0.0,0.0,28.99239943375889,True,HUV2Ush1Y2DhwLtS,train
38.7294927867256,100.0,92.84682595516972,24.328412337607958,0.0,9.999923706054688,28.975075742781183,True,zbZycsJblY71lqaA,train
30.25389652675794,100.0,100.0,29.325565503302713,0.0,9.999923706054688,28.928583417652764,True,3sxH9rFtmZzlhTmb,train
52.73836788705975,100.0,20.178143301515444,42.61929177631964,78.6564778838918,4.999961853027344,28.917993809102143,True,wh4zzfKbF4zqtr5M,train
29.17866746011686,100.0,22.403450478369802,64.76024356645178,86.18515750517616,20.000076293945312,28.916494840031113,True,KkjuePEr3FulMrNC,train
28.93980022495686,100.0,19.80137460400225,66.0064392834098,90.13674520714814,20.000076293945312,28.91328517857619,True,2uXhwofies5eR2oT,train
30.720144473283593,100.0,97.75072901424622,30.342699032471472,0.0,10.0,28.911185276952125,True,BIEQFgv3AZKl8jUa,train
41.58195565213015,100.0,97.67915504926681,19.31325892559896,0.0,0.0,28.91001395554235,True,rlkjM8EvGLeCdZT4,train
36.91752058744752,100.0,100.0,20.86899036254742,0.0,10.0,28.903178219371362,True,riOtNIfGPkL8LjkQ,train
37.496598617431225,100.0,92.29935701520375,25.86519715254117,0.0,9.999923706054688,28.892088822449338,True,p6dG2MI4epIJfvHI,train
29.567247415382546,100.0,100.0,29.929689449736983,0.0,10.0,28.877749743793036,True,yaTnnrWTZYeKgZ3I,train
27.483432105531485,100.0,20.145860334368834,67.51139158774046,89.54444106508231,19.999923706054688,28.87223363264314,True,h62ysfYeMN2fSmBx,train
36.80031408992408,100.0,96.6793507669832,23.324962355526225,0.0,9.999923706054688,28.866969793936477,True,zvX1Sb6kx69rWtFj,train
23.134384613000705,100.0,22.1762357983476,74.40217353188126,87.45927640385308,10.0,28.863430049571225,True,ST1nH2w8W5BhBlSD,train
42.14724103838924,100.0,85.09282966837911,27.789652719656104,0.0,0.0,28.858665253785396,True,85QhQi7IOUFfYSv3,train
48.95801517534609,100.0,83.71616559574682,19.052168193151076,0.0,5.0,28.857362271828762,True,PHC1OR1kc81LyjIK,train
40.622191966776725,100.0,93.40122323884837,22.172344050476724,0.0,4.999961853027344,28.85019838026815,True,UL4uKVDSEkTSgyJH,train
39.846163184317255,100.0,84.89789300060227,28.156490814371438,0.0,9.999923706054688,28.827519094346677,True,6ErMq1Ryw1OnL1Gs,train
39.206248566611656,100.0,87.80478152984023,26.72303426950141,0.0,9.999923706054688,28.816882410331964,True,t3e59A5xQQ4fz81U,train
34.73290840316449,100.0,92.80730926205094,28.53337810136965,0.0,10.0,28.810999110372695,True,vn0SLBYBKYvISplQ,train
38.684020736414254,100.0,82.02391674951275,34.131782045409935,0.0,0.0,28.800949105612464,True,qlri5n1JPoLCkHpp,train
35.873973970167356,100.0,85.83075224251564,32.27466702308408,0.0,9.999923706054688,28.798035918838735,True,dhReAHIbNUkU7uxc,train
40.45195924734639,100.0,91.18668768386212,24.962585954486272,0.0,0.0,28.783510155313166,True,YwshaF7RjDRjH9sN,train
38.17837716071148,100.0,91.29781488112914,27.701663109935225,0.0,0.0,28.779599144334284,True,T3Hhat7cR2M3fvD4,train
35.89646132202608,100.0,85.86004406181408,32.09836614557294,0.0,10.0,28.772795168893218,True,AnBi72G3gqOqRrDh,train
24.959205052263872,100.0,21.812931720024306,71.64500713781614,88.2765357209733,9.999923706054688,28.754565419984242,True,T8SgyApXyBlWjHrx,train
35.87751806048227,100.0,83.62877156683304,36.19072656817869,0.0,0.0,28.75184056378126,True,nk50DlEWyBLJZPoq,train
36.56737610812327,100.0,90.46051155954189,27.70414110146278,0.0,10.0,28.751748981254657,True,N4n0AEU28HgpZBC2,train
37.39027181211232,100.0,94.76005278636066,23.440123268790458,0.0,9.999923706054688,28.749596710043004,True,3YaxWayIjfQ1kloO,train
29.886009376152018,100.0,20.621584243066653,68.66541738207538,88.92752030167506,0.0,28.744199471996833,True,s8J7dnQVgBmzEHeD,train
36.9543844406328,100.0,91.1501614832475,29.16468907755238,0.0,0.0,28.7440581481558,True,ZAySEi2vlgtwlTB4,train
49.41363753049454,100.0,83.78572966675316,17.72754853573396,0.0,5.0,28.716778539783398,True,kstboOXSpcrVh0Yy,train
38.05356717111223,100.0,89.07572794582826,26.68815343988331,0.0,10.0,28.712381672628958,True,pzETr7KDIvjqMeqh,train
41.673106582576764,100.0,78.31869900961743,30.19169629450289,0.0,10.0,28.704420755987385,True,crAhhCkMuLypKbsb,train
35.24445351464647,100.0,92.20639732703266,30.153300613986715,0.0,0.0,28.67273310051386,True,uWQSLzoBpDQUZjPA,train
29.26058542641917,100.0,100.0,29.269998353081974,0.0,10.0,28.66914602722119,True,prlZ86ciY21iiRSo,train
38.410166522359496,100.0,91.1618696082986,26.901455231192998,0.0,0.0,28.657113118073266,True,SUfGVwdgBo1evMXN,train
35.18265948253042,100.0,94.41661312744435,28.48974602129296,0.0,0.0,28.65610604400785,True,WuDkRr2vbcWaXbXQ,train
39.061688357696454,100.0,92.80959773837974,22.34467414047458,0.0,10.0,28.65579657827599,True,nwOsTMsUaglG6SNE,train
35.53078872384493,100.0,92.72160757283046,29.26388476460839,0.0,0.0,28.64371526980748,True,USsilUa8S8Kz2X9K,train
30.431790921570403,100.0,100.0,28.892815500280065,0.0,4.999961853027344,28.63650892309998,True,C94Hlq6Rw4vzLA8r,train
38.14851358468255,100.0,99.48104499009949,20.855753920972234,0.0,0.0,28.630435928880004,True,wwU90P0jpgjqmlMj,train
37.81691336203747,100.0,28.330515579902546,55.90528498712703,69.28350164594181,4.999961853027344,28.599035849868613,True,5hPYf7Fz46fDbygn,train
29.883352200285575,100.0,99.86197612581041,30.685503699511727,0.0,0.0,28.5872352088453,True,F48i2GDrmZhvkUDP,train
39.75490623214843,100.0,89.99441427455213,23.224144656689816,0.0,9.999923706054688,28.58271381586062,True,4s3offmR26jZyygg,train
37.22201095016035,100.0,99.24718626234508,21.808733309814812,0.0,0.0,28.55432733885481,True,KlyPyxLP51eHqy6o,train
32.86202526121275,100.0,100.0,24.185838932503714,0.0,10.0,28.55267410180393,True,ecQoXsf2o3gyrDO1,train
40.78084614512977,100.0,88.79630481412158,22.491198182325306,0.0,10.0,28.512896894865744,True,3qg0jJo2Yo49pD5j,train
42.42186937468729,100.0,84.86722367837038,23.342777156837002,0.0,9.999923706054688,28.504102512097518,True,T1q6KGtToB7krfHy,train
36.5672916707649,100.0,92.1319420696094,27.66634145864073,0.0,0.0,28.494882519860777,True,SdPy7BVppEc60xOT,train
37.62512268243158,100.0,100.0,17.922961088420948,0.0,9.999923706054688,28.49086907359482,True,vKzcNrxrQqYPZXMa,train
37.21834666164802,100.0,92.49864098557131,25.261555309620476,0.0,4.999961853027344,28.481691967823167,True,aP49RqsWkedeFw5U,train
36.968786053077636,100.0,86.05979829470671,31.628683054731482,0.0,0.0,28.476902868421714,True,9Vg8WnOnqQfkplJe,train
39.82921800178145,100.0,22.351805759231468,52.98530902023521,81.38592752585487,10.0,28.47643354466987,True,lHzpLKSzktZbQkoG,train
37.58330044402401,100.0,91.20982316339304,24.384334148144163,0.0,9.999923706054688,28.454161600446525,True,kON2zsrtDX1F36lu,train
33.25074741359186,100.0,100.0,23.205514205399595,0.0,9.999923706054688,28.453785879780618,True,2LeOtpJJjp5kuPxS,train
46.5389835399725,100.0,85.44515737089125,17.49551719636014,0.0,10.0,28.45062292989884,True,uSKMA3arSnWJYFIF,train
45.162784886451895,100.0,25.340009895772802,46.64043714277145,75.58320690099495,4.999961853027344,28.4489435722343,True,d0ZninoI7QZwZqpC,train
29.483729011939097,100.0,100.0,27.882773140799486,0.0,10.0,28.44748688114467,True,sozSptQLxEJHwBVJ,train
39.06398820235998,100.0,86.05998881419801,27.61141779171524,0.0,5.0,28.447278931062744,True,QirrDMYOugoobTuo,train
31.207412028133152,100.0,18.331485671656658,64.08401628998996,91.2797452763871,10.0,28.432366379599138,True,taRKyhVCdKLG8Cne,train
24.253355382195032,100.0,22.42201903161942,73.01650718539358,87.76598642567508,0.0,28.41824245865414,True,wZNLBsjAdOy0dTbN,train
36.03238979957482,100.0,81.10090806223445,34.92790219571508,0.0,4.999961853027344,28.40881219102326,True,tufJDaxmsKYtVNpD,train
40.426235714973785,100.0,93.74049572982939,17.42580082874953,0.0,15.000038146972656,28.402795361316397,True,w9A4Qhj5SKNBvbJZ,train
51.244619755191366,100.0,22.301999942727644,39.51321589535065,76.84108987473951,9.999923706054688,28.401148788316824,True,Xhf29bJraRpNbVKl,train
47.00596766209568,100.0,75.62337964639127,22.749707649529384,0.0,15.000038146972656,28.39494229973712,True,xqZz4yYi2OlXAvSs,train
28.68751672539271,100.0,100.0,31.099173912431766,0.0,0.0,28.391713963834533,True,rebdTSFSL1TrgKnk,train
36.05950694005032,100.0,98.06630107469536,20.776911134616114,0.0,10.0,28.380204123140103,True,MTpqQiES1gUIzz9V,train
47.94515599214968,100.0,85.97968843503621,14.972348476385392,0.0,9.999923706054688,28.377708143872663,True,3wK1giuCntNGLK58,train
36.690250044937834,100.0,76.2690210802821,38.82055147517753,0.0,0.0,28.37702596831228,True,8NzDIKPDzcK9HEne,train
40.6754546919675,100.0,82.65271261252431,26.546686677842274,0.0,9.999923706054688,28.376104085741712,True,4yLtUAW47U3fgOKX,train
49.245252511097334,100.0,72.0528525269875,26.2117848632887,0.0,0.0,28.361597979480194,True,9cCJ5RJR4SAKGV13,train
35.1911771962557,100.0,21.685435539903374,59.683611604029984,87.07622500874696,0.0,28.341143201292777,True,NOr4ncE2T6kZg5RG,train
37.768568122982316,100.0,88.79669016060511,25.36842429510041,0.0,10.0,28.33533041385643,True,QOpmX7bZjB92Ow7V,train
26.134838294678183,100.0,16.1749589424155,66.07814784492436,93.06341570968212,29.999923706054688,28.328749954803584,True,4GtMFxyYwU7CISo1,train
41.504332491184755,100.0,81.74256957839697,27.180555290453086,0.0,4.999961853027344,28.32357771029772,True,WcfzyyJEdOaSkfF2,train
37.855685017940445,100.0,88.42163956352654,27.935478061741847,0.0,0.0,28.31426280136246,True,Zy4Eb89rUP5ucj2p,train
37.414678215674336,100.0,91.44972139561918,24.946617793346164,0.0,4.999961853027344,28.31044941458206,True,8tEAUvCYPSashjd4,train
38.30645712769967,100.0,29.76051514921587,51.80430738661375,68.15357816434846,9.999923706054688,28.309228125150206,True,WaRyvzKsjCPAOmJa,train
40.450409650617566,100.0,26.952602527851226,52.26339984300698,73.8562913557501,0.0,28.300987328220973,True,klGWOini4uRn1tGQ,train
28.938484134836358,100.0,100.0,27.831207622021154,0.0,10.0,28.30086255811332,True,mZMi3qdPE3xJ7gT2,train
35.19762983434231,100.0,87.42204967798969,31.91322592992799,0.0,0.0,28.29536009626963,True,W8tTDPj2Gg6io6xy,train
39.273946734041736,100.0,82.86892447778914,30.226844941252352,0.0,0.0,28.29419434342927,True,TcMpwgeGChGepnuK,train
27.690972639141023,100.0,16.925715897474387,68.61721497209507,91.93002360165038,9.999923706054688,28.281540904210683,True,VbZcY4RkcIKyFzVc,train
35.631646879098064,100.0,31.7146982452888,60.204532986055455,51.46195943400666,0.0,28.279121025479263,True,nESgBfgxH7yBZHBh,train
35.377772436407824,100.0,100.0,20.920517095507535,0.0,4.999961853027344,28.27854462085483,True,tJTuSsoZPjZKHDAL,train
35.577199820688975,100.0,94.90179604300383,23.190326180824485,0.0,9.999923706054688,28.26763078309045,True,iAmP4ZHpOZIYbyYT,train
43.00198569017897,100.0,81.86840666902376,26.168378726844736,0.0,0.0,28.264433168267253,True,nIn82gLotIW9KfJ5,train
24.712938503930367,100.0,22.70040193757496,69.28421002749799,86.43829605166367,9.999923706054688,28.262047910004352,True,QuRVyODa5n6kCg8I,train
39.446253511785805,100.0,95.32142960361404,19.236844194475736,0.0,5.0,28.257146657383704,True,d6XfPKoIVU27c66l,train
44.60880087260642,100.0,84.96438717935132,21.78659740500916,0.0,0.0,28.25417777605613,True,0x7CLKlC5bF8QKw4,train
28.517796320351707,100.0,30.755422351451777,65.89423180168687,56.58686930868275,9.999923706054688,28.250948443879942,True,A0FOd3p5MonyC2RF,train
33.30857064664978,100.0,21.01244544019088,59.29699791423218,88.188116205639,9.999923706054688,28.247811056122195,True,FBafS13DwW9hTVI4,train
30.169442391608868,100.0,23.068325666027015,62.03737075961042,86.66268331432009,9.999923706054688,28.24321395074709,True,0U9WVefldiEnb11P,train
24.978201338003853,100.0,21.20898553098899,69.38952333241325,88.64205609040874,9.999923706054688,28.23590182045513,True,0MyuuckTr7Vk5Tf2,train
38.20628387928361,100.0,89.37987163090611,26.372250377558203,0.0,0.0,28.23300178996846,True,IriYg7VRBnc5QKda,train
39.937845074647726,100.0,97.17967069971654,15.80596862255527,0.0,10.0,28.222605598130468,True,NE87QeXu74dBz0Bj,train
31.021491771613732,100.0,100.0,26.04970652315025,0.0,5.0,28.215314247533485,True,KQP0GMkA0juYByb9,train
45.54984352734412,100.0,60.333510319673316,37.62471620219214,0.0,5.0,28.212430670225455,True,lzBOQnk84MVuAorl,train
40.920195500601736,100.0,93.31499382244029,17.315377984094425,0.0,10.0,28.190373545335362,True,FuN7WNHVO4cRgYef,train
35.330842245239616,100.0,90.76929954867512,26.169761263241014,0.0,9.999923706054688,28.18205393156211,True,QMg4og8fgDXG8ygM,train
30.331669971336293,100.0,100.0,27.94442047518575,0.0,0.0,28.171801587871226,True,U7aZFNSmheajM4hH,train
51.259710494769834,100.0,27.45554510657157,37.99239476054389,67.63845421115995,5.0,28.16366105234497,True,OpEIfYoh4P1NexgG,train
36.02722686210464,100.0,85.02482644081337,29.514539366182504,0.0,10.0,28.163438554884664,True,tVvovXkeGOhHGm5X,train
42.52193894800107,100.0,76.68025277060896,30.147660466710562,0.0,0.0,28.162054745933723,True,giUQfjte8mKpWTB5,train
31.648336953711514,100.0,99.90398414687422,23.726185380931682,0.0,9.999923706054688,28.14291512194808,True,G2uCGWo7RFvAQZJe,train
26.306062463374523,100.0,100.0,30.317378644853434,0.0,10.0,28.13999134481432,True,FT6Ce5fuMjeirNOL,train
42.11272578937225,100.0,71.69965509639547,31.775975731815905,0.0,9.999923706054688,28.138321043468295,True,ec6qdyV7RjLgfICk,train
31.481579421523236,100.0,100.0,23.81516636951713,0.0,10.0,28.133428129284233,True,2z3wHTMzmvLvOR1E,train
45.744342691250814,100.0,85.4711626961078,19.367146007195373,0.0,0.0,28.13018927866795,True,wCFGH1hETIR0I5sC,train
40.61228820176575,100.0,87.96966071265216,21.406472146846355,0.0,9.999923706054688,28.12981177201127,True,xZZqBxx577puIwe9,train
37.2382926434607,100.0,86.5653074789528,26.637974378967314,0.0,10.0,28.12196415850156,True,Tdug2Ir2mPNVbv1R,train
36.84768395128265,100.0,84.9511488650208,30.733414662819342,0.0,0.0,28.10127625013765,True,cuwMP4psiMzEQhQe,train
43.05733926453878,100.0,78.31829295989922,25.421171539451166,0.0,9.999923706054688,28.096309253312548,True,Xo1u0E3cUeCb9pAm,train
40.76456786760383,100.0,73.00565696810125,33.481290781003096,0.0,4.999961853027344,28.088246760968133,True,OUq92PlJ8EF47pHm,train
29.065192012996174,100.0,21.06536027456634,63.51734641392091,89.14545675640161,9.999923706054688,28.086840350340996,True,0qAbkepBWI2IsexF,train
30.175877717387596,100.0,100.0,25.189932677669702,0.0,10.0,28.08195596488084,True,WfgqNjfP74ytopVs,train
37.84568101108062,100.0,77.89435979361346,32.17668324703216,0.0,9.999923706054688,28.08090705652134,True,Ecq99AlkzRH1gDZf,train
29.446449636269236,100.0,100.0,27.33387916680512,0.0,4.999961853027344,28.0783863350797,True,vq3qKZ8XFNTUhl5C,train
